"Terms","Docs","Freq","post.link","author.id","author.name","author.link","post.dt","categories","locations","comments.num","role","location","Prov","Regione","Latitudine.Prov","Longitudine.Prov"
"call of cthulhu","77395",1,"https://www.gdrplayers.it/pv-lo-mi-pc-cerco-gruppo","manito","Manito","https://www.gdrplayers.it/author/manito/",2018-02-26 10:00:03,"Ricerca giocatori","Lodi, Milano, Pavia, Piacenza",3,"Player","Lodi","LO","Lombardia","45,3163900000","9,5041700000"
"mutant chronicles","77395",1,"https://www.gdrplayers.it/pv-lo-mi-pc-cerco-gruppo","manito","Manito","https://www.gdrplayers.it/author/manito/",2018-02-26 10:00:03,"Ricerca giocatori","Lodi, Milano, Pavia, Piacenza",3,"Player","Lodi","LO","Lombardia","45,3163900000","9,5041700000"
"world of darkness","77395",1,"https://www.gdrplayers.it/pv-lo-mi-pc-cerco-gruppo","manito","Manito","https://www.gdrplayers.it/author/manito/",2018-02-26 10:00:03,"Ricerca giocatori","Lodi, Milano, Pavia, Piacenza",3,"Player","Lodi","LO","Lombardia","45,3163900000","9,5041700000"
"d&d","78277",1,"https://www.gdrplayers.it/qualche-campagna-dnd-zona-cassino","gooose1991","Gooose1991","https://www.gdrplayers.it/author/gooose1991/",2018-03-18 14:00:38,"Ricerca giocatori","Frosinone",0,NA,"Frosinone","FR","Lazio","41,6400000000","13,3538900000"
"star wars","1867",1,"https://www.gdrplayers.it/qualcuno-gioca-a-star-wars","sutterkane","Sutterkane","https://www.gdrplayers.it/author/sutterkane/",2010-08-05 11:49:20,"Ricerca giocatori",NA,0,NA,NA,NA,NA,NA,NA
"d&d","72901",1,"https://www.gdrplayers.it/qualcuno-mi-inizia-alla-5","marcofutleg","MarcoFutleg","https://www.gdrplayers.it/author/marcofutleg/",2017-11-18 18:00:48,"Ricerca giocatori",NA,2,NA,NA,NA,NA,NA,NA
"d&d","74161",1,"https://www.gdrplayers.it/qualunque-gdr-como","lifetime","Lifetime","https://www.gdrplayers.it/author/lifetime/",2017-12-15 18:00:29,"Ricerca giocatori","Como",1,"Game Master","Como","CO","Lombardia","45,8069400000","9,0880600000"
"pathfinder","74161",1,"https://www.gdrplayers.it/qualunque-gdr-como","lifetime","Lifetime","https://www.gdrplayers.it/author/lifetime/",2017-12-15 18:00:29,"Ricerca giocatori","Como",1,"Game Master","Como","CO","Lombardia","45,8069400000","9,0880600000"
"d&d","69225",1,"https://www.gdrplayers.it/quarto-giocatore-over-35-binasco","chiara-eowin","Chiara Matcha","https://www.gdrplayers.it/author/chiara-eowin/",2017-09-06 20:00:11,"Ricerca giocatori","Milano",7,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"pathfinder","69225",1,"https://www.gdrplayers.it/quarto-giocatore-over-35-binasco","chiara-eowin","Chiara Matcha","https://www.gdrplayers.it/author/chiara-eowin/",2017-09-06 20:00:11,"Ricerca giocatori","Milano",7,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"pathfinder","31511",1,"https://www.gdrplayers.it/quest-serale-di-domenica-rubiera","goldeneye","Goldeneye","https://www.gdrplayers.it/author/goldeneye/",2013-12-02 15:21:18,"Ricerca giocatori","Reggio Emilia",2,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","75771",1,"https://www.gdrplayers.it/ragazza-cerca-gruppo-gioco","olimpia","Oli","https://www.gdrplayers.it/author/olimpia/",2018-01-25 10:00:41,"Ricerca giocatori","Milano",8,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"pathfinder","75771",1,"https://www.gdrplayers.it/ragazza-cerca-gruppo-gioco","olimpia","Oli","https://www.gdrplayers.it/author/olimpia/",2018-01-25 10:00:41,"Ricerca giocatori","Milano",8,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"pathfinder","72303",1,"https://www.gdrplayers.it/ragazze-avventura-pathfinder","scogna","Scogna","https://www.gdrplayers.it/author/scogna/",2017-11-08 08:00:47,"Ricerca giocatori",NA,0,NA,NA,NA,NA,NA,NA
"d&d","41133",1,"https://www.gdrplayers.it/ragazzo-20-anni-cerca-gruppo-bologna-giocare-dd-qualsiasi-edizione","luca1994","Luca1994","https://www.gdrplayers.it/author/luca1994/",2014-10-21 17:23:28,"Ricerca giocatori","Bologna",8,"Player","Bologna","BO","Emilia-Romagna","44,4955600000","11,3466700000"
"d&d","49863",1,"https://www.gdrplayers.it/ragazzo-21-anni-cerca-gruppo-giocare-dd-bologna","luca1994","Luca1994","https://www.gdrplayers.it/author/luca1994/",2015-10-21 14:35:34,"Ricerca giocatori","Bologna",2,"Player","Bologna","BO","Emilia-Romagna","44,4955600000","11,3466700000"
"vampire the masquerade","51147",1,"https://www.gdrplayers.it/ragazzo-legnano-cerca-party-vampirimdt-roll20-persona","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2015-12-29 17:26:21,"Ricerca giocatori","Milano",3,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"world of darkness","51147",1,"https://www.gdrplayers.it/ragazzo-legnano-cerca-party-vampirimdt-roll20-persona","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2015-12-29 17:26:21,"Ricerca giocatori","Milano",3,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","36002",1,"https://www.gdrplayers.it/ravenna-cercasi-giocatoregiocatrice-per-gruppi","nolavocals","Nolavocals","https://www.gdrplayers.it/author/nolavocals/",2014-04-10 14:57:59,"Ricerca giocatori","Ravenna",1,"Game Master","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"pathfinder","36002",1,"https://www.gdrplayers.it/ravenna-cercasi-giocatoregiocatrice-per-gruppi","nolavocals","Nolavocals","https://www.gdrplayers.it/author/nolavocals/",2014-04-10 14:57:59,"Ricerca giocatori","Ravenna",1,"Game Master","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"d&d","8995",1,"https://www.gdrplayers.it/ravenna-cercasi-gruppo-giocatori","necromancer","Necromancer","https://www.gdrplayers.it/author/necromancer/",2011-09-18 17:30:46,"Ricerca giocatori","Ravenna",0,"Player","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"world of darkness","8995",1,"https://www.gdrplayers.it/ravenna-cercasi-gruppo-giocatori","necromancer","Necromancer","https://www.gdrplayers.it/author/necromancer/",2011-09-18 17:30:46,"Ricerca giocatori","Ravenna",0,"Player","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"d&d","8142",1,"https://www.gdrplayers.it/ravenna-cerco-giocatori-per-pathfinder","checcauss","Checcauss","https://www.gdrplayers.it/author/checcauss/",2011-08-20 16:07:54,"Ricerca giocatori","Ravenna",0,"Game Master","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"pathfinder","8142",1,"https://www.gdrplayers.it/ravenna-cerco-giocatori-per-pathfinder","checcauss","Checcauss","https://www.gdrplayers.it/author/checcauss/",2011-08-20 16:07:54,"Ricerca giocatori","Ravenna",0,"Game Master","Ravenna","RA","Emilia-Romagna","44,4163900000","12,2058300000"
"vampire the requiem","1951",1,"https://www.gdrplayers.it/ravenna-regere-in-sanguine-cronaca-live-di-vampiri-il-requiem","eltarios","Eltarios","https://www.gdrplayers.it/author/eltarios/",2010-08-29 10:42:19,"Eventi, Ricerca giocatori",NA,0,NA,NA,NA,NA,NA,NA
"d&d","15556",1,"https://www.gdrplayers.it/rc-pathfinder-mondo-di-tenebra-cerco-mastergruppo","rivvin","Rivvin","https://www.gdrplayers.it/author/rivvin/",2012-07-29 09:24:44,"Ricerca giocatori","Reggio Calabria",5,"Player","Reggio Calabria",NA,NA,NA,NA
"pathfinder","15556",1,"https://www.gdrplayers.it/rc-pathfinder-mondo-di-tenebra-cerco-mastergruppo","rivvin","Rivvin","https://www.gdrplayers.it/author/rivvin/",2012-07-29 09:24:44,"Ricerca giocatori","Reggio Calabria",5,"Player","Reggio Calabria",NA,NA,NA,NA
"world of darkness","15556",1,"https://www.gdrplayers.it/rc-pathfinder-mondo-di-tenebra-cerco-mastergruppo","rivvin","Rivvin","https://www.gdrplayers.it/author/rivvin/",2012-07-29 09:24:44,"Ricerca giocatori","Reggio Calabria",5,"Player","Reggio Calabria",NA,NA,NA,NA
"d&d","51580",1,"https://www.gdrplayers.it/realizzo-disegni-avatar-gdr","ciro-pan","Ciro Pan","https://www.gdrplayers.it/author/ciro-pan/",2016-01-21 16:57:36,"Compro e vendo, Ricerca giocatori","Roma",0,NA,"Roma","RM","Lazio","41,9075000000","12,4900000000"
"world of darkness","38008",1,"https://www.gdrplayers.it/reclutamento-bologna","ciapasnik","Ciapasnik","https://www.gdrplayers.it/author/ciapasnik/",2014-07-09 08:40:47,"Ricerca giocatori","Bologna",0,"Game Master","Bologna","BO","Emilia-Romagna","44,4955600000","11,3466700000"
"changeling","39959",1,"https://www.gdrplayers.it/reclutando-per-mondo-tenebra-legnano","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2014-09-14 12:49:15,"Ricerca giocatori","Milano",1,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"hunter","39959",1,"https://www.gdrplayers.it/reclutando-per-mondo-tenebra-legnano","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2014-09-14 12:49:15,"Ricerca giocatori","Milano",1,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"vampire the masquerade","39959",1,"https://www.gdrplayers.it/reclutando-per-mondo-tenebra-legnano","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2014-09-14 12:49:15,"Ricerca giocatori","Milano",1,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"world of darkness","39959",1,"https://www.gdrplayers.it/reclutando-per-mondo-tenebra-legnano","dampyr1304","Dampyr1304","https://www.gdrplayers.it/author/dampyr1304/",2014-09-14 12:49:15,"Ricerca giocatori","Milano",1,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","33963",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatorei-per-campagna-pathfinderdd-3-5","settra","Settra","https://www.gdrplayers.it/author/settra/",2014-02-02 09:19:35,"Ricerca giocatori","Reggio Emilia",2,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"pathfinder","33963",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatorei-per-campagna-pathfinderdd-3-5","settra","Settra","https://www.gdrplayers.it/author/settra/",2014-02-02 09:19:35,"Ricerca giocatori","Reggio Emilia",2,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"changeling","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"vampire the requiem","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"werewolf","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"werewolf the apocalypse","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"world of darkness","48881",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-giocatori","melinoe","Melinoe","https://www.gdrplayers.it/author/melinoe/",2015-09-08 20:30:12,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","32148",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-gruppo-gdr-2","settra","Settra","https://www.gdrplayers.it/author/settra/",2013-12-12 15:35:59,"Ricerca giocatori","Reggio Emilia",4,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"dark heresy","32148",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-gruppo-gdr-2","settra","Settra","https://www.gdrplayers.it/author/settra/",2013-12-12 15:35:59,"Ricerca giocatori","Reggio Emilia",4,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"pathfinder","32148",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-gruppo-gdr-2","settra","Settra","https://www.gdrplayers.it/author/settra/",2013-12-12 15:35:59,"Ricerca giocatori","Reggio Emilia",4,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"sine requie","32148",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-gruppo-gdr-2","settra","Settra","https://www.gdrplayers.it/author/settra/",2013-12-12 15:35:59,"Ricerca giocatori","Reggio Emilia",4,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"world of darkness","32148",1,"https://www.gdrplayers.it/reggio-emilia-cercasi-gruppo-gdr-2","settra","Settra","https://www.gdrplayers.it/author/settra/",2013-12-12 15:35:59,"Ricerca giocatori","Reggio Emilia",4,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","39290",1,"https://www.gdrplayers.it/reggio-emilia-cerco-giocatori-per-dungeons-and-dragons","leoric","Leoric","https://www.gdrplayers.it/author/leoric/",2014-08-21 18:19:02,"Ricerca giocatori","Reggio Emilia",4,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"call of cthulhu","33811",1,"https://www.gdrplayers.it/reggio-emilia-cerco-gruppo-per-cthulhugurps-sci-fi","manyvac","Manyvac","https://www.gdrplayers.it/author/manyvac/",2014-01-29 14:56:52,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"gurps","33811",1,"https://www.gdrplayers.it/reggio-emilia-cerco-gruppo-per-cthulhugurps-sci-fi","manyvac","Manyvac","https://www.gdrplayers.it/author/manyvac/",2014-01-29 14:56:52,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"anime e sangue","44197",1,"https://www.gdrplayers.it/reggio-emilia-gruppo-gia-formato-cerca-nuovi-giocatoritrici-per-minicampagne-eo-one-shot","spelunker","spelunker","https://www.gdrplayers.it/author/spelunker/",2015-01-31 18:24:02,"Ricerca giocatori","Reggio Emilia",3,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","44197",1,"https://www.gdrplayers.it/reggio-emilia-gruppo-gia-formato-cerca-nuovi-giocatoritrici-per-minicampagne-eo-one-shot","spelunker","spelunker","https://www.gdrplayers.it/author/spelunker/",2015-01-31 18:24:02,"Ricerca giocatori","Reggio Emilia",3,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","52696",1,"https://www.gdrplayers.it/reggio-emiliasassuolo-cercasi-compagni-davventura-sbevazzate","vrane","Vrane","https://www.gdrplayers.it/author/vrane/",2016-03-10 09:02:58,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"dark heresy","52696",1,"https://www.gdrplayers.it/reggio-emiliasassuolo-cercasi-compagni-davventura-sbevazzate","vrane","Vrane","https://www.gdrplayers.it/author/vrane/",2016-03-10 09:02:58,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"munchkin","52696",1,"https://www.gdrplayers.it/reggio-emiliasassuolo-cercasi-compagni-davventura-sbevazzate","vrane","Vrane","https://www.gdrplayers.it/author/vrane/",2016-03-10 09:02:58,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"sine requie","52696",1,"https://www.gdrplayers.it/reggio-emiliasassuolo-cercasi-compagni-davventura-sbevazzate","vrane","Vrane","https://www.gdrplayers.it/author/vrane/",2016-03-10 09:02:58,"Ricerca giocatori","Reggio Emilia",1,"Player","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
"d&d","25669",1,"https://www.gdrplayers.it/rho-e-dintorni-cerco-gruppo-per-pathfinder","carmore","carmore","https://www.gdrplayers.it/author/carmore/",2013-06-15 09:15:12,"Ricerca giocatori","Milano",4,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"pathfinder","25669",1,"https://www.gdrplayers.it/rho-e-dintorni-cerco-gruppo-per-pathfinder","carmore","carmore","https://www.gdrplayers.it/author/carmore/",2013-06-15 09:15:12,"Ricerca giocatori","Milano",4,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","14789",1,"https://www.gdrplayers.it/rho-saronno-legnano-cercasi-gruppo-dd","lechuck","LeChuck","https://www.gdrplayers.it/author/lechuck/",2012-06-19 15:24:20,"Ricerca giocatori","Milano, Varese",2,"Player","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","31480",1,"https://www.gdrplayers.it/riaperte-le-iscrizioni-per-il-gioco-signori-della-guerra","gdrfantasy","Associazione Culturale GDRFantasy","https://www.gdrplayers.it/author/gdrfantasy/",2013-12-01 16:16:14,"Ricerca giocatori",NA,0,NA,NA,NA,NA,NA,NA
"pathfinder","54169",1,"https://www.gdrplayers.it/ricarca-giocatori-pathfinder","darkblood","Darkblood","https://www.gdrplayers.it/author/darkblood/",2016-05-22 11:20:15,"Ricerca giocatori","Padova",5,NA,"Padova","PD","Veneto","45,4091700000","11,8730600000"
"pathfinder","58150",1,"https://www.gdrplayers.it/ricerca-1-giocatricetore-campagna-pathfinder-tor-vergata-roma-est","viper79","Viper79","https://www.gdrplayers.it/author/viper79/",2016-10-14 17:52:28,"Ricerca giocatori","Roma",1,"Player","Roma","RM","Lazio","41,9075000000","12,4900000000"
"d&d","68025",1,"https://www.gdrplayers.it/ricerca-dm-campagna-dd-3-5","matte","Matte","https://www.gdrplayers.it/author/matte/",2017-07-26 20:00:03,"Ricerca giocatori",NA,0,"Player",NA,NA,NA,NA,NA
"d&d","5352",1,"https://www.gdrplayers.it/ricerca-dungeon-master-o-gruppo-a-cui-unirmi","darkiowa","Alessio","https://www.gdrplayers.it/author/darkiowa/",2011-03-16 13:56:45,"Ricerca giocatori","Pavia",0,"Player","Pavia","PV","Lombardia","45,1869400000","9,1547200000"
"d&d","50156",1,"https://www.gdrplayers.it/ricerca-dungeon-master-zona-genova","anse1987","Anse1987","https://www.gdrplayers.it/author/anse1987/",2015-11-05 14:35:34,"Ricerca giocatori","Genova",3,"Player","Genova","GE","Liguria","44,4047200000","8,9355600000"
"d&d","19535",1,"https://www.gdrplayers.it/ricerca-est-milano","malka","malka","https://www.gdrplayers.it/author/malka/",2012-12-20 14:31:39,"Ricerca giocatori","Milano",6,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"mage","19535",1,"https://www.gdrplayers.it/ricerca-est-milano","malka","malka","https://www.gdrplayers.it/author/malka/",2012-12-20 14:31:39,"Ricerca giocatori","Milano",6,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"vampire the masquerade","19535",1,"https://www.gdrplayers.it/ricerca-est-milano","malka","malka","https://www.gdrplayers.it/author/malka/",2012-12-20 14:31:39,"Ricerca giocatori","Milano",6,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","62927",1,"https://www.gdrplayers.it/ricerca-giocatore-campagna-dd-3-5","ludicars","LudicArs","https://www.gdrplayers.it/author/ludicars/",2017-02-22 14:30:40,"Ricerca giocatori","Reggio Emilia",0,"Game Master","Reggio Emilia","RE","Emilia-Romagna","44,6697800000","10,5756000000"
