"id","title","authors","book.type","genres","settings","system","awards","edition","year","editions.num","rating","rank","url","img.url","title.abbreviated","main.genre","sub.genre"
7563,"Fear Itself","Robin D Laws","Core Rules","Horror","Modern","GUMSHOE","","Pelgrane Press",2007,NA,5.8,575,"https://index.rpg.net/display-entry.phtml?mainid=7563","https://www.rpg.net/pictures/cache/picthumb11022-medium.jpg","fear itself","Horror","Horror"
7564,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.05,NA,"https://index.rpg.net/display-entry.phtml?mainid=7564",NA,"crossroads of eternity",NA,NA
757,"All Flesh Must Be Eaten","C.J. Carella, Richard Dakan, Jack Emmert, Al Bruno III, M. Alexander Jurkat, George Vasilakos","Core Rules","Horror","Generic",NA,"Weird GameWyrd, Pen & Paper, Grog d'Or",NA,NA,3,7.43,27,"https://index.rpg.net/display-entry.phtml?mainid=757","https://www.rpg.net/pictures/cache/picthumb3807-medium.jpg","all flesh must be eaten","Horror","Horror"
7590,NA,NA,NA,NA,NA,NA,"",NA,NA,2,5.11,NA,"https://index.rpg.net/display-entry.phtml?mainid=7590",NA,NA,NA,NA
7599,NA,NA,NA,NA,NA,NA,"",NA,NA,2,5.21,NA,"https://index.rpg.net/display-entry.phtml?mainid=7599",NA,"arduin",NA,NA
76,"Warhammer Fantasy Roleplay","Chris Pramas","Core Rules","Fantasy","Warhammer",NA,"ENnie, ENnie, Outie, Weird GameWyrd, Weird GameWyrd, Grog d'Or, Grog d'Or",NA,NA,4,7.68,13,"https://index.rpg.net/display-entry.phtml?mainid=76","https://www.rpg.net/pictures/cache/picthumb9811-medium.jpg","warhammer","Fantasy","Fantasy"
7624,NA,NA,NA,NA,NA,NA,"",NA,NA,2,4.1,NA,"https://index.rpg.net/display-entry.phtml?mainid=7624",NA,"webs basic gaming system",NA,NA
7628,"The Essential Fantasy Earth","Michael C. Zody","Core Rules","Fantasy","Generic","Fantasy Earth 2","","Zody Games",1996,NA,NA,1618,"https://index.rpg.net/display-entry.phtml?mainid=7628","https://www.rpg.net/pictures/cache/picthumb13949-medium.jpg","the essential fantasy earth","Fantasy","Fantasy"
77,"Weapons of the Gods","R. Sean Borgstrom, Brad Elliott","Core Rules","Fantasy / Oriental","Shen Zhou","Wuxia Action System","Outie, Weird GameWyrd, Grog d'Or","Eos Press",2005,NA,7.15,71,"https://index.rpg.net/display-entry.phtml?mainid=77","https://www.rpg.net/pictures/cache/picthumb11078-medium.jpg","weapons of the gods","Fantasy","Oriental"
7707,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7707",NA,NA,NA,NA
7708,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7708",NA,NA,NA,NA
7739,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7739",NA,"melanda",NA,NA
775,"World of Warcraft: The Roleplaying Game","Rob Baxter, Bob Fitch, Luke Johnson, Seth Johnson, Mur Lafferty, Andrew Rowe","Core Rules","Fantasy","World of Warcraft","d20 3.5","","White Wolf Publishing: Sword & Sorcery",2005,NA,5.41,889,"https://index.rpg.net/display-entry.phtml?mainid=775","https://www.rpg.net/pictures/cache/picthumb1826-medium.jpg","warcraft","Fantasy","Fantasy"
776,"Xcrawl","Brendan J. LaSalle","Core Rules","Fantasy / Modern","Xcrawl","d20 3.5","ENnie, ENnie, ENnie","Pandahead Productions",2004,NA,5.91,512,"https://index.rpg.net/display-entry.phtml?mainid=776","https://www.rpg.net/pictures/show-pic.phtml?picid=29200","xcrawl","Fantasy","Modern"
7768,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.35,NA,"https://index.rpg.net/display-entry.phtml?mainid=7768",NA,"shadows",NA,NA
778,"Prime Time Adventures","Matt Wilson","Core Rules","Generic","Generic","Primetime Adventures","Indie RPG, Indie RPG, Indie RPG, Indie RPG, Indie RPG, Weird GameWyrd","Dog-eared Designs",2004,NA,7.64,15,"https://index.rpg.net/display-entry.phtml?mainid=778","https://www.rpg.net/pictures/cache/picthumb8517-medium.jpg","prime time adventures","Generic","Generic"
779,"Castles & Crusades Players Handbook","Davis Chenault, Mac Golden","Core Rules","Fantasy","Generic",NA,"ENnie, Pen & Paper, Pen & Paper",NA,NA,12,6.25,323,"https://index.rpg.net/display-entry.phtml?mainid=779","https://www.rpg.net/pictures/cache/picthumb15812-medium.jpg","castles crusades players handbook","Fantasy","Fantasy"
78,"Star Wars: The Roleplaying Game","Greg Farshtey, Peter Schweighofer, Bill Smith, George R. Strayton, Paul Sudlow, Eric S. Trautmann","Core Rules","Science Fiction","Star Wars",NA,"Origins Awards, Origins Gamer's Choice Awards",NA,NA,3,7.4,34,"https://index.rpg.net/display-entry.phtml?mainid=78","https://www.rpg.net/pictures/cache/picthumb4752-medium.jpg","star wars","Science Fiction","Science Fiction"
7803,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.06,NA,"https://index.rpg.net/display-entry.phtml?mainid=7803",NA,"covert generation",NA,NA
7835,"Changeling: The Lost","Justin Achilli, Jess Hartley, Wood Ingham, Joseph Carriker Jr., Matthew McFarland, Peter Schaefer, John Snead, Travis Stout, Chuck Wendig, Peter Woodworth","Core Rules","Horror","Chronicles of Darkness","Changeling: The Lost","ENnie, ENnie, ENnie, ENnie, ENnie","White Wolf Publishing",2007,NA,7.35,43,"https://index.rpg.net/display-entry.phtml?mainid=7835","https://www.rpg.net/pictures/cache/picthumb8706-medium.jpg","changeling","Horror","Horror"
7848,"HeartQuest: Romantic Roleplaying in the Worlds of Shoujo Manga","Ismael Alvarez, Dimitri Ashling, Robert Bain, Robert Boyd, Ewen Cluney, Michael Hopcroft, Travis Johnson, Douglas Larke, Robert Pool","Core Rules","Anime / Shojo (Girls)","Modern","Fudge","","Seraphim Guard",2002,NA,5.27,982,"https://index.rpg.net/display-entry.phtml?mainid=7848","https://www.rpg.net/pictures/cache/picthumb15347-medium.jpg","heartquest","Anime","Shojo (Girls)"
7858,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.91,NA,"https://index.rpg.net/display-entry.phtml?mainid=7858",NA,"star trek: adventure gaming in the final frontier",NA,NA
7862,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7862",NA,"rhand",NA,NA
7864,"Advanced Dungeons & Dragons CD-ROM Core Rules","","Core Rules","Fantasy","Generic",NA,"",NA,NA,2,6.44,249,"https://index.rpg.net/display-entry.phtml?mainid=7864","https://www.rpg.net/pictures/cache/picthumb9122-medium.jpg","advanced dungeons dragons cd rom core rules","Fantasy","Fantasy"
7880,"Monte Cook's World of Darkness","Monte Cook, Luke Johnson, Sean K. Reynolds","Core Rules","Post-Apocalypse","2000","d20 3.5","ENnie","White Wolf Publishing",2007,NA,5.47,861,"https://index.rpg.net/display-entry.phtml?mainid=7880","https://www.rpg.net/pictures/cache/picthumb8756-medium.jpg","monte cook s world of darkness","Post-Apocalypse","Post-Apocalypse"
7887,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.95,NA,"https://index.rpg.net/display-entry.phtml?mainid=7887",NA,"starleader: assault!",NA,NA
7894,"Aletheia","Lee Foster, Werner Hager, Monica Valentinelli","Core Rules","Fantasy / Modern","Earth",NA,"",NA,NA,2,5.76,622,"https://index.rpg.net/display-entry.phtml?mainid=7894","https://www.rpg.net/pictures/cache/picthumb9133-medium.jpg","aletheia","Fantasy","Modern"
7896,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7896",NA,"wild west",NA,NA
7904,"Steal Away Jordan","Julia Bond Ellingboe","Core Rules","Historical","19th century","Steal Away Jordan","Indie RPG, Indie RPG, Ogre's Choice","Stone Baby Games",2007,NA,4.49,2528,"https://index.rpg.net/display-entry.phtml?mainid=7904","https://www.rpg.net/pictures/cache/picthumb8766-medium.jpg","steal away jordan","Historical","Historical"
7908,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.89,NA,"https://index.rpg.net/display-entry.phtml?mainid=7908",NA,"committee for the exploration of mysteries",NA,NA
7913,"The Lords of Underearth","Keith Gross","Core Rules","Fantasy","Underearth","The Fantasy Trip 3","","Metagaming",1980,NA,5.15,1132,"https://index.rpg.net/display-entry.phtml?mainid=7913","https://www.rpg.net/pictures/cache/picthumb11780-medium.jpg","lords of underearth","Fantasy","Fantasy"
7914,"Dragons of Underearth","Keith Gross","Core Rules","Fantasy","Underearth","The Fantasy Trip 3","","Metagaming",1982,NA,5,1322,"https://index.rpg.net/display-entry.phtml?mainid=7914","https://www.rpg.net/pictures/cache/picthumb11781-medium.jpg","dragons of underearth","Fantasy","Fantasy"
7915,"Field Guide to Encounters","Dragon's Byte","Core Rules","Fantasy","Generic","Generic / One-Off System","","Judges Guild",1982,NA,5.21,1067,"https://index.rpg.net/display-entry.phtml?mainid=7915","https://www.rpg.net/pictures/cache/picthumb9883-medium.jpg","field guide to encounters","Fantasy","Fantasy"
7918,"Monsters and Other Childish Things","Benjamin Baugh","Core Rules","Horror / Humor","Modern",NA,"ENnie, ENnie, ENnie, Ogre's Choice",NA,NA,3,7.69,12,"https://index.rpg.net/display-entry.phtml?mainid=7918","https://www.rpg.net/pictures/cache/picthumb11135-medium.jpg","monsters and other childish things","Horror","Humor"
7924,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7924",NA,"future worlds",NA,NA
7928,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7928",NA,"valour shield",NA,NA
793,"StarCluster","Albert Bailey, Clash Bowley","Core Rules","Science Fiction","StarCluster",NA,"",NA,NA,3,5.84,552,"https://index.rpg.net/display-entry.phtml?mainid=793","https://www.rpg.net/pictures/cache/picthumb19924-medium.jpg","starcluster","Science Fiction","Science Fiction"
7940,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.71,NA,"https://index.rpg.net/display-entry.phtml?mainid=7940",NA,"magic frontiers",NA,NA
7941,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.62,NA,"https://index.rpg.net/display-entry.phtml?mainid=7941",NA,"complete mafia",NA,NA
795,"Mage: The Sorcerers Crusade","Phil Brucato, Richard Dansky, Kenneth Hite, Deena McKinney","Core Rules","Fantasy / Historical","Classic World of Darkness","Mage: The Sorcerers Crusade","","White Wolf Publishing",1998,NA,7.08,88,"https://index.rpg.net/display-entry.phtml?mainid=795","https://www.rpg.net/pictures/cache/picthumb935-medium.jpg","mage","Fantasy","Historical"
7957,"Forward... to Adventure!","The RPG Pundit","Core Rules","Fantasy","Generic","FtA!","Indie RPG","Better Mousetrap Games: Flying Mice",2007,NA,5.42,885,"https://index.rpg.net/display-entry.phtml?mainid=7957","https://www.rpg.net/pictures/cache/picthumb8798-medium.jpg","forward to adventure","Fantasy","Fantasy"
7958,"In Harm's Way: Aces In Spades","Clash Bowley","Core Rules","Historical","World War I","StarCluster 2.5","","Better Mousetrap Games: Flying Mice",2007,NA,5.34,955,"https://index.rpg.net/display-entry.phtml?mainid=7958","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","in harm s way aces in spades","Historical","Historical"
7964,"Witch Hunter: The Invisible World","Scott Charlton, Rucht Lilavivat, Henry Lopez, M. Sean Molley, Brian Schoner, Robert J. Schwalb, Robert Vaughn","Core Rules","Fantasy / Historical","Witch Hunter","Witch Hunter","ENnie, ENnie, ENnie","Paradigm Concepts",2007,NA,6.53,217,"https://index.rpg.net/display-entry.phtml?mainid=7964","https://www.rpg.net/pictures/cache/picthumb8809-medium.jpg","witch hunter","Fantasy","Historical"
7967,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6.29,NA,"https://index.rpg.net/display-entry.phtml?mainid=7967","https://www.rpg.net/pictures/show-pic.phtml?picid=29129","grey ranks",NA,NA
7968,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6.35,NA,"https://index.rpg.net/display-entry.phtml?mainid=7968",NA,"dirty secrets",NA,NA
7985,"Bliss Stage: Ignition Stage","Ben Lehman","Core Rules","Science Fiction","Generic",NA,"Indie RPG, Indie RPG, Ogre's Choice",NA,NA,2,4.89,2426,"https://index.rpg.net/display-entry.phtml?mainid=7985","https://www.rpg.net/pictures/cache/picthumb12722-medium.jpg","bliss stage","Science Fiction","Science Fiction"
7986,"Mythic Role Playing","Tom Pigeon","Core Rules","Generic","Generic","Mythic Role Playing","","Word Mill Games",2006,NA,6.76,154,"https://index.rpg.net/display-entry.phtml?mainid=7986","https://www.rpg.net/pictures/cache/picthumb8846-medium.jpg","mythic","Generic","Generic"
7996,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.51,NA,"https://index.rpg.net/display-entry.phtml?mainid=7996",NA,"agent x",NA,NA
8,"Hero Wars","Shannon Appel, Robin D. Laws, Roderick Robertson, Greg Stafford","Core Rules","Fantasy","Glorantha","Hero Wars","Grog d'Or","Issaries",2000,NA,5.93,485,"https://index.rpg.net/display-entry.phtml?mainid=8","https://www.rpg.net/pictures/cache/picthumb1151-medium.jpg","hero wars","Fantasy","Fantasy"
8003,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5,NA,"https://index.rpg.net/display-entry.phtml?mainid=8003",NA,"unistat",NA,NA
8020,"Elric of Melniboné","Lawrence Whitaker","Core Rules","Fantasy","Young Kingdoms",NA,"",NA,NA,3,5.59,748,"https://index.rpg.net/display-entry.phtml?mainid=8020","https://www.rpg.net/pictures/cache/picthumb20365-medium.jpg","elric of melnibon?","Fantasy","Fantasy"
8025,"Metascape","Brian Mobley, Anthony Pryor, David Webb","Core Rules","Science Fantasy","Guild Space",NA,"",NA,NA,2,4.44,2531,"https://index.rpg.net/display-entry.phtml?mainid=8025","https://www.rpg.net/pictures/cache/picthumb13604-medium.jpg","metascape","Science Fantasy","Science Fantasy"
804,"Hero Wars Narrator's Book","Robin D. Laws, Roderick Robertson, Greg Stafford","Core Rules","Fantasy","Glorantha","Hero Wars","","Issaries",2000,NA,5.53,775,"https://index.rpg.net/display-entry.phtml?mainid=804","https://www.rpg.net/pictures/cache/picthumb1152-medium.jpg","hero wars narrator s book","Fantasy","Fantasy"
8065,"Mob Justice","Iain McAllister","Core Rules","Action / Crime","2000","Mob Justice","","Contested Ground Studios",2007,NA,4.71,2496,"https://index.rpg.net/display-entry.phtml?mainid=8065","https://www.rpg.net/pictures/cache/picthumb11753-medium.jpg","mob justice","Action","Crime"
8068,"EarthAD.2","Brett M. Bernstein, Peter C. Spahn","Core Rules","Post-Apocalypse","EarthAD.2","genreDiversion i","","Precis Intermedia",2006,NA,5.68,668,"https://index.rpg.net/display-entry.phtml?mainid=8068","https://www.rpg.net/pictures/cache/picthumb8925-medium.jpg","earthad.2","Post-Apocalypse","Post-Apocalypse"
8071,"OGL Cybernet","August Hahn","Core Rules","Cyberpunk","Generic","OGL Cybernet","","Mongoose Publishing",2003,NA,5.61,736,"https://index.rpg.net/display-entry.phtml?mainid=8071","https://www.rpg.net/pictures/cache/picthumb18557-medium.jpg","ogl cybernet","Cyberpunk","Cyberpunk"
8074,"Instant Lightspeed","Christian Conkle","Core Rules","Science Fiction","Interstellar Era",NA,"",NA,NA,2,6.59,197,"https://index.rpg.net/display-entry.phtml?mainid=8074","https://www.rpg.net/pictures/cache/picthumb8930-medium.jpg","instant lightspeed","Science Fiction","Science Fiction"
8083,"Lightspeed","Christian Conkle","Core Rules","Science Fiction","Interstellar Era","Fuzion","","Self-published",2003,NA,5,1324,"https://index.rpg.net/display-entry.phtml?mainid=8083","https://www.rpg.net/pictures/cache/picthumb8937-medium.jpg","lightspeed","Science Fiction","Science Fiction"
8112,"Shadow Nations","Dav Harnish, Micah Skaritka","Core Rules","Fantasy / Post-Apocalyptic","Obsidian","Obsidian","","Apophis Consortium",2007,NA,5,1319,"https://index.rpg.net/display-entry.phtml?mainid=8112","https://www.rpg.net/pictures/cache/picthumb8964-medium.jpg","shadow nations","Fantasy","Post-Apocalyptic"
8117,"The Supercrew","Tobias Radesäter","Core Rules","Super Hero","Generic",NA,"","Kaleidoskop",2007,NA,5.66,684,"https://index.rpg.net/display-entry.phtml?mainid=8117","https://www.rpg.net/pictures/cache/picthumb9128-medium.jpg","supercrew","Super Hero","Super Hero"
813,"The Lawnmower Man Virtual Reality Role Playing Game","David McKenzie","Core Rules","Science Fiction","Near Future","The Lawnmower Man","","Leading Edge Games",1993,NA,4.9,2418,"https://index.rpg.net/display-entry.phtml?mainid=813","https://www.rpg.net/pictures/cache/picthumb11335-medium.jpg","lawnmower man","Science Fiction","Science Fiction"
8132,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=8132",NA,"phantasy conclave",NA,NA
8136,"Fallout PnP","Jason Mical","Core Rules","Post-Apocalypse","Fallout","Fallout PnP 2","","Self-published",2001,NA,4.79,2468,"https://index.rpg.net/display-entry.phtml?mainid=8136","https://www.rpg.net/pictures/cache/picthumb9307-medium.jpg","fallout pnp","Post-Apocalypse","Post-Apocalypse"
8151,NA,NA,NA,NA,NA,NA,"",NA,NA,2,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=8151",NA,"element masters",NA,NA
8159,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=8159",NA,"pixie",NA,NA
817,"The Lord of the Rings Roleplaying Game Core Book","Matt Forbeck, Steven S. Long, Christian Moore, John D. Rateliff","Core Rules","Fantasy","Middle-earth","CODA / Lord of the Rings","Origins Awards, Pen & Paper, Pen & Paper, RPGnet","Decipher",2003,NA,6.17,353,"https://index.rpg.net/display-entry.phtml?mainid=817","https://www.rpg.net/pictures/cache/picthumb1822-medium.jpg","the lord of the rings roleplaying game core book","Fantasy","Fantasy"
818,"C.J. Carella's Witchcraft","C.J. Carella, M. Alexander Jurkat, John M. Kahane","Core Rules","Horror","WitchCraft Universe",NA,"",NA,NA,2,6.6,190,"https://index.rpg.net/display-entry.phtml?mainid=818","https://www.rpg.net/pictures/cache/picthumb209-medium.jpg","witchcraft","Horror","Horror"
8191,"Aeternal Legends","Stewart Wilson","Core Rules","Fantasy / Modern","Modern","Ready 2 Run","","Mob United Media",2007,NA,5.8,576,"https://index.rpg.net/display-entry.phtml?mainid=8191","https://www.rpg.net/pictures/show-pic.phtml?picid=29202","aeternal legends","Fantasy","Modern"
82,"Big Eyes, Small Mouth (BESM)","Mark C. MacKinnon, David L. Pulver","Core Rules","Anime","Generic",NA,"",NA,NA,4,7.5,23,"https://index.rpg.net/display-entry.phtml?mainid=82","https://www.rpg.net/pictures/cache/picthumb3485-medium.jpg","big eyes, small mouth","Anime","Anime"
820,"Chain of Being: the Fantasy Roleplaying Game of Epic Absurdity","E. Dan Geyer, Cory Katzen-Meyer, J.T.T. Williams","Core Rules","Fantasy / Humor","Paranesia","Higher Arc","","Limestone Publishing",2002,NA,NA,1512,"https://index.rpg.net/display-entry.phtml?mainid=820","https://www.rpg.net/pictures/cache/picthumb4166-medium.jpg","chain of being","Fantasy","Humor"
8201,"Bloodbath","Troy Christensen, Rick Slawson","Core Rules","Fantasy","Helboria",NA,"",NA,NA,2,NA,1398,"https://index.rpg.net/display-entry.phtml?mainid=8201","https://www.rpg.net/pictures/cache/picthumb9075-medium.jpg","bloodbath","Fantasy","Fantasy"
8203,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=8203","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","advanced phantasm adventures",NA,NA
8205,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=8205",NA,"monsters & slayers",NA,NA
821,"Vampire: The Masquerade","Justin Achilli, Andrew Bates, Phil Brucato, Richard E. Dansky, Ed Hall, Robert Hatch, Michael B. Lee, Ian Lemke, James A. Moore, Mark Rein<U+0095>Hagen, Ethan Skemp, Cynthia Summers","Core Rules","Horror","Classic World of Darkness",NA,"Origins Awards, Origins Awards, Pen & Paper, Pen & Paper, Grog d'Or, Diehard GameFan, Diehard GameFan",NA,NA,7,7.12,76,"https://index.rpg.net/display-entry.phtml?mainid=821","https://www.rpg.net/pictures/cache/picthumb23370-medium.jpg","vampire the masquerade","Horror","Horror"
