"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=18783","Compact Heroes","Rod Waibel","Fantasy","Generic","Sacrosanct Games","Compact Heroes","Diehard GameFan (Best New Game, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=17547","Portal To Adventure","Paul Elkmann, Geoffrey O'Dale","Fantasy","Generic","Spellbook Games","Portal to Adventure","",""
"http://index.rpg.net/display-entry.phtml?mainid=18354","The Stork","Andre Monserrat","Generic","Generic","DreamPunk Productions","Generic / One-Off System","ENnie (Nominee for Best Product, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=18540","Rotworld","Daniel Proctor","Horror / Zombie","Rotworld","Goblinoid Games","Rotworld","",""
"http://index.rpg.net/display-entry.phtml?mainid=17482","Resolute, Adventurer & Genius","Jason Cabral, Andrew Modro","Pulp","Generic","Stargazer Games","Wyrm Roleplaying System 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=17802","Byron Falls","John Wick","Fantasy / Modern","High School","John Wick Presents","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17573","The Silver Kiss of the Magical Twilight of the Full Moon","Jenni Dowsett","Comedy / Relationship","Generic","Talula Games, Australia","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18453","Nameless Streets","Charles Green","Noir / Fantasy","Modern","Alephtar Games / Cubicle 7 Entertainment","HeroQuest 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=18826","Sword Noir: A Role-Playing Game of Hardboiled Sword & Sorcery","Fraser Ronald","Noir / Fantasy","Generic","Sword's Edge Publishing","Sword's Edge System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18370","Do: Pilgrims of the Flying Temple","Daniel Solis","Fantasy / Humor","Do: Pilgrims of the Flying Temple","Evil Hat Productions","Do","Golden Geek RPG (Game of the Year Nominee, 2011) Golden Geek RPG (Best Artwork/Presentation Nominee, 2011) RPG Gamer (Best Tabletop RPG, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=18229","Astral Empires","Kevin Monk","Science Fiction / Space Opera","10000 AD","Avalon Game Company","d6 System 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=18713","50 Fathoms: Explorer's Edition","Shane Lacy Hensley","Pulp / Swashbuckling","Caribdus","Pinnacle","Savage Worlds 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=18470","Raex","Julian Bell","Universal","Kromore","Raex Games Publishing","Raex 1.1","",""
"http://index.rpg.net/display-entry.phtml?mainid=17578","Unity Underground","Clint Krause","Near Future / Dystopian","Union of Man","Red Moon Medicine Show","Unity Underground 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19039","3d6 in Order","R.E.B. Tongue","Fantasy","Generic","Antediluvian Press","3d6 in Order","",""
"http://index.rpg.net/display-entry.phtml?mainid=18132","Spider's Dance","Michael Wenman","Fantasy","Generic","Vulpinoid Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18274","Weird West Roleplaying Game Basic Rulebook","Stuart Robertson","Western","Wild West","Robertson Games","Weird West","",""
"http://index.rpg.net/display-entry.phtml?mainid=18257","Aspect Core Rulebook","","Fantasy","Generic","Stone Tablet Games","Aspect","",""
"http://index.rpg.net/display-entry.phtml?mainid=18292","The Tulip Academy's Society for Dangerous Gentlemen","Nick Smith","Anime","Tulip Academy Place: high school","Cel*Style","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18700","BARBAREN!","Frank Tarcikowski","Fantasy / Humor","Generic","Vagrant Workshop","Generic / One-Off System","","Group: barbarians"
"http://index.rpg.net/display-entry.phtml?mainid=18830","Renaissance","Peter Cakebread, Ken Walton","Fantasy / Historical","Generic","Cubicle 7 Entertainment / Cakebread & Walton","Renaissance System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18129","The Beast of Limfjord","Nathan Russell","Fantasy / Historical","Norse","Peril Planet","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18220","Airship Troopers: Volcanic Dinosaur Island Of Doom","","Pulp","Zeppelin Age","Heliograph","DECO System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18778","Chivalry and Sorcery Essence","Colin D. Speirs","Fantasy","Generic","Brittannia Game Designs","Chivalry and Sorcery Essence","",""
"http://index.rpg.net/display-entry.phtml?mainid=18752","6d6 Core","Chris Tregenza","Generic","Generic","6d6Fireball.com","6d6 Core","",""
"http://index.rpg.net/display-entry.phtml?mainid=18508","FEAR RPG","Paul Jeffcoat","Fantasy","Generic","Paul Jeffcoat, UK","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18804","Corruption","David Morrison","Fantasy","Generic","Thistle Games","Corruption","","Other: retroclone"
"http://index.rpg.net/display-entry.phtml?mainid=18278","BADASS","Jay Steven Anyong","Action","Central City","Stargazer Games","BADASS","",""
"http://index.rpg.net/display-entry.phtml?mainid=18336","Jumpers: Survivial Roleplaying in the Infinite Multiverse","Josh Berling, Chris Kice","Multigenre","Generic","Pawn & Hex Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18681","A Wanderer's Romance","Christopher McDowall","Fantasy","Wanderer's Romance","Stargazer Games","Wanderer's Romance","",""
"http://index.rpg.net/display-entry.phtml?mainid=18827","Kiss My Axe: Thirteen Warriors and an Angel of Death","Fraser Ronald","Fantasy / Sword & Sorcery","Generic","Sword's Edge Publishing","Sword's Edge System","","Group: Vikings"
"http://index.rpg.net/display-entry.phtml?mainid=18279","Arcane Heroes","Michael Wolf","Fantasy","Generic","Stargazer Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18651","Doctor Jester's Phantasmagorical Automatic Freak Machine","Benjamin Baugh","Horror / Humor","1930s","Arc Dream Publishing","Monsters","",""
"http://index.rpg.net/display-entry.phtml?mainid=18725","Score: The Book Of Rules","Timothy Groves","Generic","Generic","Score Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18771","Woodland Warriors","Simon Washbourne","Fantasy / Animal","Alder Vale","Beyond Belief Games","Swords & Wizardry","",""
"http://index.rpg.net/display-entry.phtml?mainid=18828","Sword's Edge System","Fraser Ronald","Fantasy / Sword & Sorcery","Generic","Sword's Edge Publishing","Sword's Edge System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18744","TimeSPAN Roleplaying Game","Al Seeger","Science Fiction / Time Travel","TimeSPAN Time: 22nd century","Point of Insanity Game Studio","TimeSPAN","",""
"http://index.rpg.net/display-entry.phtml?mainid=19006","Far West: Amble's Map","Andrew Law","Western / Wuxia","Far West","Adamant Entertainment","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19142","Inception the Roleplaying Game","Adam Sawyer","Dream","Generic","Stillstead Publishing","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19405","Old Dragon","Fabiano Neme, Antônio Sá Neto, Daniel Ramos","Fantasy","Generic","Redbox Editora","Old Dragon","",""
"http://index.rpg.net/display-entry.phtml?mainid=19448","Lost Days of Memories & Madness","Andrew Kenrick","Fantasy","Generic","Steampower Publishing / Cubicle 7 Entertainment","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19406","Terra Devastada","John Bogéa","Horror / Zombie","Generic","Retropunk Publicações","Acepção","",""
"http://index.rpg.net/display-entry.phtml?mainid=19767","Murderous Ghosts","Vincent Baker","Horror","Generic","Night Sky Games","Apocalypse World","",""
"http://index.rpg.net/display-entry.phtml?mainid=19001","Marvel Heroic Roleplaying Basic Game","Cam Banks, Rob Donoghue, Jack Norris, Jesse Scoble, Aaron Sullivan, Chad Underkoffler","Super Hero","Marvel Universe","Margaret Weis Productions","Cortex System","","Group: Avengers"
"http://index.rpg.net/display-entry.phtml?mainid=19071","Mystic Empyrean","D. Brad Talton Jr.","Fantasy / Post-Apocalyptic","Mystic Empyrean","Level 99 Games","The Balance 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19042","Stalker","Ville Vuorela","Science Fiction","Modern","Burger Games","FLOW","",""
"http://index.rpg.net/display-entry.phtml?mainid=18932","Adventurer Conqueror King System","Tavis Allison, Alexander Macris, Greg Tito","Fantasy","Auran Empire","Autarch","ACKS","",""
"http://index.rpg.net/display-entry.phtml?mainid=19528","BareBones Fantasy","Bill Logan, Larry Moore","Fantasy","Keranak Kingdoms","DwD Studios","d00Lite","",""
"http://index.rpg.net/display-entry.phtml?mainid=18911","Amazing Adventures","Jason Vey","Pulp","Generic","Troll Lord Games","Amazing Adventures","",""
"http://index.rpg.net/display-entry.phtml?mainid=19375","Night's Black Agents","Kenneth Hite, Robin D. Laws","Espionage / Horror","2000s","Pelgrane Press","Night's Black Agents","","Group: spy, vampire"
"http://index.rpg.net/display-entry.phtml?mainid=19136","Eldritch Skies","John Snead","Science Fiction / Cthulhu","Eldritch Skies Time: 2030s","Battlefield Press","Unisystem / Cinematic","",""
"http://index.rpg.net/display-entry.phtml?mainid=19223","Mermaid Adventures RPG","Eloy Lasanta","Children","Mermaid Adventures","Third Eye Games","Mermaid Adventures","",""
"http://index.rpg.net/display-entry.phtml?mainid=19495","Astonishing Swordsmen & Sorcerers of Hyperborea","Jeffrey Talanian","Fantasy / Sword & Sorcery","Hyperborea","North Wind Adventures","Astonishing Swordsmen & Sorcerers","",""
"http://index.rpg.net/display-entry.phtml?mainid=19446","Broken Rooms","Jamie Gooch, Stephen Herron, Matthew Somers","Parallel Worlds","Modern","Greymalkin Designs","Momentum Roleplaying System","",""
"http://index.rpg.net/display-entry.phtml?mainid=19402","Rogue Mage","Raven Blackwell, Faith Hunter, Christina Stiles","Post-Apocalypse / Biblical","Rogue Mage","Misfit Studios","Rogue Mage","",""
"http://index.rpg.net/display-entry.phtml?mainid=19217","Dungeon World","Adam Koebel, Sage LaTorra","Fantasy","Dungeon World","Sage Kobold Productions","Dungeon World 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=19183","The Company","Rik Kershaw-Moore","War","The Company","D101 Games","OpenQuest","",""
"http://index.rpg.net/display-entry.phtml?mainid=19359","Lords of Olympus","TheRPGPundit","Fantasy","Generic","Precis Intermedia Gaming","Lords of Olympus","",""
"http://index.rpg.net/display-entry.phtml?mainid=19523","Durance","Jason Morningstar","Science Fiction","Generic","Bully Pulpit Games","","","Group: criminals, prisoners"
"http://index.rpg.net/display-entry.phtml?mainid=19155","The Hub Federation","John Watts","Science Fiction","Generic","Gypsy Knights Games","Traveller / Mongoose","",""
"http://index.rpg.net/display-entry.phtml?mainid=19393","Michtim: Fluffy Adventures","Georg Mir","Cartoon","2000s","GrimOgre Laboratory","Michtim","",""
"http://index.rpg.net/display-entry.phtml?mainid=19353","Yggdrasill - the Lands of the North","","Fantasy","Scandia","Cubicle 7 Entertainment","","","Group: Vikings"
"http://index.rpg.net/display-entry.phtml?mainid=19394","Ingenero","Steve Mathers","action drama","Generic","Steve Mathers","action, drama","",""
"http://index.rpg.net/display-entry.phtml?mainid=19501","Novus","Tim Dugger","Fantasy","Generic","Firehawk Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19458","EPOCH","Dale Elvy","Horror","Generic","Imaginary Empire","EPOCH 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19564","Heroes Wear Masks","Robert Hemminger, Ramsey ""Tome Wyrm"" Lundock, Charles Smith, Sean Wilt","Super Hero","Generic","Avalon Games","Pathfinder","",""
"http://index.rpg.net/display-entry.phtml?mainid=19483","Champions Complete","Derek Hiemforth","Super Hero","Champions","Hero Games","HERO 6","",""
"http://index.rpg.net/display-entry.phtml?mainid=19110","Rogue Marshal: Ascendancy","Tim Westhaven","Science Fantasy","Ashendrya","Broken Tower","FateStorm VRS","",""
"http://index.rpg.net/display-entry.phtml?mainid=19267","Primeval","David F. Chapman, Gareth Hanrahan","Science Fiction / Time Travel","Primeval","Cubicle 7 Entertainment","Vortex","",""
"http://index.rpg.net/display-entry.phtml?mainid=19585","Magic World","Jason Durall, Ross A. Isaacs, Sam Johnson, Ben Monroe, Mark Morrison, Steve Perrin, Sandy Petersen, Jimmie Pursell, Sam Shirley, Richard Watts, Lynn Willis","Fantasy","Generic & The Southern Reaches","Chaosium","Magic World","",""
"http://index.rpg.net/display-entry.phtml?mainid=19342","In Harm's Way: Pigboats","clash bowley","Historical","1940s Place: Pacific Time: WWII","Flying Mice","StarCluster 3","","Group: Submariners"
"http://index.rpg.net/display-entry.phtml?mainid=19401","Blade & Crown","Rachel Kronick","Fantasy","Generic","NJW Games","Blade & Crown","",""
"http://index.rpg.net/display-entry.phtml?mainid=19045","Myth & Magic Player's Starter Guide","Josh Fuller, Tom Ryan","Fantasy","Generic","New Haven Games","BASE20","","Other: 10th level, 1st level, 2nd level, 3rd level, 4th level, 5th level, 6th level, 7th level, 8th level, 9th level"
"http://index.rpg.net/display-entry.phtml?mainid=15704","Parsec","Jim Dietz","Science Fiction","Parsec","Jolly Roger Games","Parsec","",""
"http://index.rpg.net/display-entry.phtml?mainid=19214","SteamCraft","Jamie Hardy","Steampunk","Generic","Perilous Journeys Publishing","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19002","Legends of the Wulin","Arik Ten Broeke, David Ramirez Ramos, Jerry Sköld","Action / Wuxia","Ancient China","EOS-SAMA","Wuxia Action System 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=19243","Wolsung: Steam Pulp Fantasy","Artur Ganszyniec, Krzysztof Hryniów, Maciej Sabat","Steampunk","19th century","Studio 2 Publishing","Wolsung","",""
"http://index.rpg.net/display-entry.phtml?mainid=18994","Seeker: The Role Playing Game","Brian St.Claire-King","Fantasy / Modern","2000s","Vajra Enterprises","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19140","The Wanton Role-Playing (WaRP) System","Robin D. Laws, Jonathan Tweet","Generic","Generic","Atlas Games","WaRP System","",""
"http://index.rpg.net/display-entry.phtml?mainid=19031","Crypts & Things","Newt Newport","Fantasy / Sword & Sorcery","Zarth","D101 Games","Crypts & Things","",""
"http://index.rpg.net/display-entry.phtml?mainid=19260","Other Dust","Kevin Crawford","Post-Apocalypse","Stars without Number","Sine Nomine Publishing","Stars without Number","",""
"http://index.rpg.net/display-entry.phtml?mainid=19235","Ninja & Samurai Role-Playing Game","Daniel Callahan","Action / Martial Arts","Japan Place: Japan, Sengoku Time: medieval, Sengoku","Starrhorse Games","D20 D6","",""
"http://index.rpg.net/display-entry.phtml?mainid=19363","Shadows of Esteren 1 - Universe","Joëlle Deschamp, Dragon-Étoile, Frédéric Hubleur, Ludovic Monnier-Ragaigne, Nelyhann, Aldo Pappacoda, Guillaume Vasseur, Ynis","Fantasy / Gothic","Esteren","Agate Editions","Shadows of Esteren","",""
"http://index.rpg.net/display-entry.phtml?mainid=19592","Kuro","Willy Favre, Julien Heylbroeck, Jerome Larré, Neko, Kristoff Valla","Science Fiction / Horror","Japan","Cubicle 7 Entertainment, UK","Kuro","",""
"http://index.rpg.net/display-entry.phtml?mainid=19416","Tephra","Daniel Burrow","Steampunk","Tephra","Cracked Monocle","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19203","The Extraterrestrials Sourcebook","David Chapman","Horror","Modern","Eden Studios","Unisystem 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=19208","Streets of Bedlam: A Savage World of Crime Corruption","Jason L. Blair","Neo-Noir","Present Day","Fun Sized Games","Savage Worlds 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19556","curse the darkness","Matthew McFarland","Post-Apocalypse","Post-Apocalypse Place: cards, post-apocalyptic, story game","Growling Door Games, Inc.","curse the darkness 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19252","Forsooth!","Sam Liberty, Kevin Spak","Fantasy","Generic","Indie Press Revolution","","",""
"http://index.rpg.net/display-entry.phtml?mainid=19043","Renegade","David Morrison","Fantasy","Generic","Thistle Games","Corruption","",""
"http://index.rpg.net/display-entry.phtml?mainid=19139","Ultramodern4","Chris Dias","Generic","Generic","Dias Ex Machina Games","Dungeons & Dragons 4","",""
